,summary,Weinlese,Wohnen,Auto,Hochwasser,Ski,word
skigebiet deutschland,6.025822998312927,-0.8154149745940624,-0.7399340279479988,-1.180003047595797,-0.9543869616640888,0.7422783846644481,skigebiet deutschland
bereiten,7.7419137897099635,-1.0660098240059903,-0.9905288773599268,-1.4305978970077249,-0.45523040003825566,0.7410303601145958,bereiten
deutschland bereit,5.201943266423282,-0.6683931681739643,-0.5929122215279006,-1.032981241175699,-0.8073651552439908,0.6934590272596118,deutschland bereit
harten,5.639489485685723,-0.7491544520062268,-0.673673505360163,-1.1137425250079613,-0.8881264390762532,0.721453975107839,harten
bereit hart,5.639489485685723,-0.7491544520062268,-0.673673505360163,-1.1137425250079613,-0.8881264390762532,0.721453975107839,bereit hart
Winter,46.1511894060722,-2.1408712961428176,-0.8880995833084747,-0.715673170183382,-2.667623739544781,0.7789047493821494,Winter
hart winter,6.543123893078482,-0.8977756182337837,-0.8222946715877201,-1.262363691235518,-1.03674760530381,0.7657844425377927,hart winter
Für,25.135578087766056,-2.2436452035099377,-2.168164256863874,-0.28602132251801166,-1.6761348286273046,0.67202322888129,Für
Skifahrer,25.049885247732202,-2.2402301539070617,-1.0146856623359664,-1.7741234996132207,-1.9153506983805515,0.8886688671846309,Skifahrer
für skifahrer,13.677362429755377,-1.6351029960782526,-1.559622049432189,-1.9996910690799872,-1.3102235405517424,0.880276037753478,für skifahrer
bedeutet,11.143604844361041,-1.4302266841156304,-1.3547457374695664,0.23924719040449874,-1.5691986711856565,0.36578793514526897,bedeutet
skifahrer bedeut,6.506615523704761,-0.8921803395151223,-0.8166993928690586,-1.2567684125168568,-1.0311523265851488,0.7642648544223463,skifahrer bedeut
Einschränkungen,5.3566826977411255,-0.6977057911256209,-0.6222248444795573,-1.0622938641273554,-0.8366777781956473,0.7039740084644845,Einschränkungen
bedeut einschränkung,5.3566826977411255,-0.6977057911256209,-0.6222248444795573,-1.0622938641273554,-0.8366777781956473,0.7039740084644845,bedeut einschränkung
Von,5.386554518380481,-0.7032668519160592,-0.6277859052699956,0.1924825719036399,-0.8422388389860855,0.24607024542355221,Von
Eva,3.3469644566501806,-0.2274147100231984,-0.1519337633771348,-0.5920027830249329,-0.3663866970932248,0.46680428278666203,Eva
von eva,3.3469644566501806,-0.2274147100231984,-0.1519337633771348,-0.5920027830249329,-0.3663866970932248,0.46680428278666203,von eva
Macht,3.303120035541171,-0.21422839443266314,-0.13874744778659953,-0.5788164674343976,-0.3532003815026894,0.45728963827989666,Macht
eva macht,3.303120035541171,-0.21422839443266314,-0.13874744778659953,-0.5788164674343976,-0.3532003815026894,0.45728963827989666,eva macht
Ina,3.2109662439867774,-0.18593280975064252,-0.11045186310457877,-0.5505208827523769,-0.3249047968206687,0.4361224683261397,Ina
macht ina,3.2109662439867774,-0.18593280975064252,-0.11045186310457877,-0.5505208827523769,-0.3249047968206687,0.4361224683261397,macht ina
Held.,3.1795849595261334,-0.1761115797173973,-0.10063063307133367,-0.5406996527191317,-0.3150835667874236,0.4285257277898973,Held.
ina held.,3.1795849595261334,-0.1761115797173973,-0.10063063307133367,-0.5406996527191317,-0.3150835667874236,0.4285257277898973,ina held.
/em,5.421109450021646,-0.709661397395758,-0.6341804507496943,0.5191899642304401,-0.8486333844657844,-0.12910239094276707,/em
held. /em,3.137094326258434,-0.16265790500999122,-0.08717695836392758,-0.5272459780117257,-0.30162989208001756,0.41790110144299975,held. /em
/em seilbahn,3.105238724863434,-0.15245150375954078,-0.0769705571134771,-0.5170395767612751,-0.2914234908295671,0.40966773418699237,/em seilbahn
+3748,3.409177563413886,-0.24583198577188844,-0.17035103912582486,-0.610420058773623,-0.38480397284191475,0.47973905047199944,+3748
+3748 chars,3.3355552965590993,-0.22400007853745602,-0.14851913189139226,-0.5885881515391903,-0.3629720656074824,0.4643611105124325,+3748 chars
Ölallianz,2.590156235550688,0.028920896185911,0.10440184283197466,0.3241672549396086,-0.11005109088411544,-0.3738327906374388,Ölallianz
ölallianz energiekrise,2.6108637713398823,0.020957979227182396,0.09643892587324612,0.3344124356681738,-0.11801400784284406,-0.38179570759616727,ölallianz energiekrise
kürzt,2.626523006879984,0.01497817179068271,0.09045911843674626,0.3419849188392425,-0.12399381527934379,-0.38777551503266705,kürzt
energiekrise kürz,2.626523006879984,0.01497817179068271,0.09045911843674626,0.3419849188392425,-0.12399381527934379,-0.38777551503266705,energiekrise kürz
Opec+,3.805909529859084,-0.3559159055073619,-0.28043495886129816,0.6711218654349711,-0.49488789257738813,-0.7586695923307113,Opec+
kürz opec+,2.6342181634218527,0.012052666892775983,0.08753361353883962,0.34565248316905384,-0.12691932017725036,-0.39070101993057355,kürz opec+
Ölproduktion,2.647776344740461,0.006918920132834901,0.08239986677889842,0.3520304137213626,-0.1320530669371916,-0.39583476669051487,Ölproduktion
opec+ ölproduktion,2.647776344740461,0.006918920132834901,0.08239986677889842,0.3520304137213626,-0.1320530669371916,-0.39583476669051487,opec+ ölproduktion
erste,5.638644894324791,-0.7490046769930815,-0.6735237303470177,0.7091659596500087,-0.8879766640631078,-0.5236864553220898,erste
ölproduktion erst,2.684726223482114,-0.006939664893989695,0.06854128175207387,0.3688879143690287,-0.14591165196401604,-0.4096933517173392,ölproduktion erst
persönliche,3.278687048922979,-0.2068039596116674,-0.13132301296560378,0.565278432659983,-0.34577594668169376,-0.6095576464350171,persönliche
erst persönlich,3.278687048922979,-0.2068039596116674,-0.13132301296560378,0.565278432659983,-0.34577594668169376,-0.6095576464350171,erst persönlich
Treffen,3.320416018367138,-0.21945098913078814,-0.14397004248472448,0.5753563247526426,-0.3584229762008144,-0.6222046759541379,Treffen
persönlich treffen,3.320416018367138,-0.21945098913078814,-0.14397004248472448,0.5753563247526426,-0.3584229762008144,-0.6222046759541379,persönlich treffen
vieler,7.521855802647873,-1.0371737970985526,-0.961692850452489,0.6677780892109886,-1.176145784168579,-0.2723610568286612,vieler
treffen vieler,3.350852028279036,-0.2285755576141012,-0.1530946109680376,0.5824869663562342,-0.3675475446841274,-0.6313292444374509,treffen vieler
Öl-Minister,3.379458992632029,-0.23707654264780625,-0.1615955960017425,0.5890271441000555,-0.3760485297178324,-0.6398302294711556,Öl-Minister
vieler öl-minister,3.379458992632029,-0.23707654264780625,-0.1615955960017425,0.5890271441000555,-0.3760485297178324,-0.6398302294711556,vieler öl-minister
öl-minister opec+,3.3102754576562687,-0.21639231307765838,-0.14091136643159477,0.5729399298869425,-0.35536430014768483,-0.6191459999010082,öl-minister opec+
seit,20.85629537162346,-2.057016746275652,1.2192270106207954,-0.22595954562277626,0.3600356547343529,-0.20965195873424694,seit
opec+ seit,3.484242285060733,-0.2676115060981573,-0.19213055945209356,0.6117309112773146,-0.40658349316818354,-0.6703651929215069,opec+ seit
März,5.024921933586937,-0.6337708255354055,-0.5582898788893419,0.2591790828567105,-0.7727428126054319,0.1633874158775152,März
seit märz,5.024921933586937,-0.6337708255354055,-0.5582898788893419,0.2591790828567105,-0.7727428126054319,0.1633874158775152,seit märz
2020,9.050319044716492,-1.2221609179658106,-1.1466799713197469,-0.07644507933548197,0.9951644699057842,-0.43552914782463703,2020
märz 2020,5.0317019104916785,-0.6351191861854747,-0.5596382395394112,0.2721042747625754,-0.774091173255501,0.15151258395569886,märz 2020
Entscheidungen,3.6064057811392427,-0.30207255519976456,-0.22659160855370075,0.6359594604756783,-0.4410445422697909,-0.7048262420231142,Entscheidungen
die entscheidung,3.6064057811392427,-0.30207255519976456,-0.22659160855370075,0.6359594604756783,-0.4410445422697909,-0.7048262420231142,die entscheidung
Runde,3.7596082480652484,-0.3436756699449021,-0.2681947232988384,0.6634001258497646,-0.48264765701492846,-0.7464293567682517,Runde
entscheidung runde,3.7596082480652484,-0.3436756699449021,-0.2681947232988384,0.6634001258497646,-0.48264765701492846,-0.7464293567682517,entscheidung runde
Staaten,4.528506479020405,-0.529753096868456,-0.4542721502223922,0.7661248478021204,-0.6687250839384824,-0.9325067836918056,Staaten
runde staat,3.897228722671741,-0.3796266239363894,-0.30414567729032577,0.685650890299465,-0.5185986110064157,-0.782380310759739,runde staat
Ölförderung,4.06174563035037,-0.4209737467380057,-0.34549280009194205,0.7097080933298205,-0.5599457338080321,-0.8237274335613555,Ölförderung
staat ölförderung,4.06174563035037,-0.4209737467380057,-0.34549280009194205,0.7097080933298205,-0.5599457338080321,-0.8237274335613555,staat ölförderung
tendenziell,4.403754844339496,-0.5018184580369475,-0.42633751139088377,0.7525101059306283,-0.6407904451069739,-0.9045721448602972,tendenziell
ölförderung tendenziell,4.403754844339496,-0.5018184580369475,-0.42633751139088377,0.7525101059306283,-0.6407904451069739,-0.9045721448602972,ölförderung tendenziell
gute,13.788814522344857,-1.643218628952962,-1.5677376823068983,-0.17488906596813297,-1.7821906160229881,0.6152634957670222,gute
tendenziell gut,5.105439602602691,-0.6496674673897955,-0.5741865207437319,0.8186620955950332,-0.7886394544598219,-1.0524211542131452,tendenziell gut
Botschaft,5.462302408092545,-0.7172312946514342,-0.6417503480053706,0.8445696318388676,-0.8562032817214607,-1.1199849814747838,Botschaft
gut botschaft,5.462302408092545,-0.7172312946514342,-0.6417503480053706,0.8445696318388676,-0.8562032817214607,-1.1199849814747838,gut botschaft
Autofahrer,28.74226403093193,-2.3777295611661566,-2.302248614520093,1.1041226347962612,-2.516701548236183,-2.7804832479895065,Autofahrer
botschaft autofahrer,5.648253161696712,-0.7507072297485289,-0.6752262831024652,0.8565432532718503,-0.8896792168185552,-1.1534609165718785,botschaft autofahrer
Autofahrer.Zum,5.648253161696712,-0.7507072297485289,-0.6752262831024652,0.8565432532718503,-0.8896792168185552,-1.1534609165718785,Autofahrer.Zum
botschaft autofahrer.zum,5.648253161696712,-0.7507072297485289,-0.6752262831024652,0.8565432532718503,-0.8896792168185552,-1.1534609165718785,botschaft autofahrer.zum
+3587,3.7146991961004434,-0.3316586121129088,-0.2561776654668451,0.6556671477739281,-0.47063059918293515,-0.7344122989362585,+3587
autofahrer.zum +3587,3.7146991961004434,-0.3316586121129088,-0.2561776654668451,0.6556671477739281,-0.47063059918293515,-0.7344122989362585,autofahrer.zum +3587
+3587 chars,3.541383712732537,-0.2838784373907808,-0.20839749074471703,0.6233450235572693,-0.42285042446080706,-0.6866321242141304,+3587 chars
KURZMELDUNGEN,5.81606786534699,-0.7799853162109622,-0.7045043695648985,0.8665807400239643,-0.9189573032809886,-1.1827390030343117,KURZMELDUNGEN
News,4.152513720937429,-0.44307477407485363,-0.3675938274287898,0.7219412916957076,-0.5820467611448799,-0.8458284608982033,News
kurzmeldung new,4.152513720937429,-0.44307477407485363,-0.3675938274287898,0.7219412916957076,-0.5820467611448799,-0.8458284608982033,kurzmeldung new
Zürich,5.727455118836439,-0.764632206547664,-0.6891512599016002,0.8613664206810313,-0.9036041936176903,-1.1673858933710137,Zürich
new zürich,4.270782356508098,-0.47115793943768847,-0.39567699279162477,0.7368959529253594,-0.6101299265077149,-0.8739116262610382,new zürich
Stadtverwaltung,4.66226763837699,-0.5588628547705687,-0.483381908124505,0.29056458063999024,0.7877683561365303,-0.9616165415939183,Stadtverwaltung
zürich stadtverwaltung,2.6368542201619296,0.011052469298053176,0.08653341594411686,0.34690085183158526,-0.1279195177719731,-0.3917012175252964,zürich stadtverwaltung
schickt,2.659348648410635,0.002557868894729083,0.0780388155407928,0.3573911670605947,-0.13641411817529728,-0.4001958179286206,schickt
stadtverwaltung schick,2.659348648410635,0.002557868894729083,0.0780388155407928,0.3573911670605947,-0.13641411817529728,-0.4001958179286206,stadtverwaltung schick
schwangere,2.6716391245820352,-0.0020530957033527085,0.073427850942711,0.3630028810017566,-0.1410250827733789,-0.4048067825267022,schwangere
schick schwanger,2.6716391245820352,-0.0020530957033527085,0.073427850942711,0.3630028810017566,-0.1410250827733789,-0.4048067825267022,schick schwanger
Angestellte,3.335239138848001,-0.22390528991388303,-0.1484243432678194,0.5788517408348729,-0.3628772769839096,-0.6266589767372328,Angestellte
schwanger angestellter,3.335239138848001,-0.22390528991388303,-0.1484243432678194,0.5788517408348729,-0.3628772769839096,-0.6266589767372328,schwanger angestellter
drei,7.276389225873142,-0.4280180004664299,-0.9285147143796066,-0.05751472125778964,0.3341359609635229,0.07605778106588587,drei
angestellter drei,2.7117404155318274,-0.016951555825731407,0.05852939082033233,0.38075028501676095,-0.15592354289575763,-0.419705242649081,angestellter drei
Wochen,6.706834126958151,-0.200284861079513,-0.8470069861495262,-0.16104234035625517,0.14438619619025722,0.1911138970719143,Wochen
drei woche,5.018985362443292,-0.6325887015551667,-0.5571077549091031,0.1288568908841679,-0.7715606886251931,0.2723959210517334,drei woche
Geburtstermin,3.249447719242174,-0.197845956676141,-0.12236501003007734,0.5579997595988703,-0.3368179437461674,-0.6005996434994907,Geburtstermin
woche geburtstermin,2.7448705602419077,-0.02909482642637742,0.04638612021968627,0.39479632857024244,-0.16806681349640384,-0.43184851324972706,woche geburtstermin
Mutterschaftsurlaub,2.7973212291556013,-0.04802316269044873,0.027457783955615125,0.4159767020896763,-0.18699514976047502,-0.45077684951379837,Mutterschaftsurlaub
geburtstermin mutterschaftsurlaub,2.7973212291556013,-0.04802316269044873,0.027457783955615125,0.4159767020896763,-0.18699514976047502,-0.45077684951379837,geburtstermin mutterschaftsurlaub
NZZ,7.409691620401058,-1.0221497290775128,-0.9466687824314491,0.936383307984841,-1.1611217161475391,-1.4249034159008627,NZZ
mutterschaftsurlaub nzz,2.86073342993419,-0.0704389433040789,0.00504200334198488,0.4399972171985953,-0.2094109303741053,-0.4731926301274285,mutterschaftsurlaub nzz
Nachrichten,7.401222038092089,-1.021006034174218,-0.9455250875281543,0.9361016866759683,-1.1599780212442443,-1.4237597209975676,Nachrichten
nzz nachricht,7.401222038092089,-1.021006034174218,-0.9455250875281543,0.9361016866759683,-1.1599780212442443,-1.4237597209975676,nzz nachricht
Hintergründe,7.486510134139073,-1.0324636595653773,-0.9569827129193136,0.9389049567845932,-1.1714356466354037,-1.4352173463887268,Hintergründe
nachricht hintergrund,7.486510134139073,-1.0324636595653773,-0.9569827129193136,0.9389049567845932,-1.1714356466354037,-1.4352173463887268,nachricht hintergrund
Meinungen,7.724558859202438,-1.0637656228638943,-0.9882846762178304,0.9463633106596984,-1.2027376099339206,-1.4665193096872438,Meinungen
hintergrund meinung,7.724558859202438,-1.0637656228638943,-0.9882846762178304,0.9463633106596984,-1.2027376099339206,-1.4665193096872438,hintergrund meinung
Schweiz,10.427195745207968,-1.3637782758640127,-1.2882973292179491,0.79173080521422,-1.502750262934039,-0.47410307796110385,Schweiz
meinung schweiz,8.380022757535496,-1.1452115375021987,-1.069730590856135,0.9644768089015339,-1.284183524572225,-1.5479652243255484,meinung schweiz
International,8.901860460772397,-1.2056212027439246,-1.130140256097861,0.9768014856634637,-1.344593189813951,-1.6083748895672745,International
schweiz international,8.901860460772397,-1.2056212027439246,-1.130140256097861,0.9768014856634637,-1.344593189813951,-1.6083748895672745,schweiz international
Sport,11.567604570770103,-1.467569389122976,-1.3920884424769122,1.0211342171478446,-1.6065413761930025,-1.8703230759463256,Sport
international sport,10.205105890673572,-1.342249079875647,-1.2667681332295833,1.00161121090576,-1.4812210669456736,-1.7450027666989967,international sport
Digital,11.172336454274225,-1.432801670794815,-1.3573207241487513,1.0159978234663016,-1.5717736578648414,-1.8355553576181647,Digital
sport digital,11.172336454274225,-1.432801670794815,-1.3573207241487513,1.0159978234663016,-1.5717736578648414,-1.8355553576181647,sport digital
Wirtschaft,11.36110687743461,-1.4495567522558146,-1.3740758056097508,1.0184987210784326,-1.588528739325841,-1.852310439079164,Wirtschaft
digital wirtschaft,10.076553127967266,-1.3295721598894314,-1.2540912132433677,0.9994735746063017,-1.4685441469594578,-1.732325846712781,digital wirtschaft
wirtschaft auto,23.186876626146603,-2.16294736327422,-2.0874664166281565,1.0911879905106636,-2.3019193503442463,-2.56570105009757,wirtschaft auto
